author,updated_at,like_count,text,public
@josecabana6019,2024-04-15T14:00:23Z,1,"Que el señor te siga llenando con su santo espíritu,y te siga usando para la gloria y honra de Jesús y para seguir transformando muchas personas en el mundo,eres un gran instrumento en su mano,.que Dios te bendiga siempre,.estamos con vos en este gran paso que diste... 💪💪💪",True
@user-ut6yr5nc8k,2024-04-15T13:57:51Z,1,👏🏼🙌👊💫,True
@lueiza2010,2024-04-15T13:49:50Z,0,"Hermano, bienvenido a casa. Conocí tu talento como atea y ahora te reencuento en la casa de nuestro Padre, aleluya! No hay nombre como el de Cristo Jesus, no hay poder como el de Su sangre. Dios sí nos concede los deseos de nuestro corazón, amen por las oraciones respondidas ❤",True
@MLopez836,2024-04-15T13:36:37Z,0,"Yo no sabía que lo conocías a Dios de antes de ser famoso pero tenía 12 cuando salió gasolina y no tuvo mucho después que conocí a Dios como mi salvador. La verdad no hecho culpa a la música pero cuando eres niño/a es difícil no ser 
aceptado/a y la verdad a mi desde siempre me gusto bailar y era difícil no escuchar las cosas que eran lo más escuchado en es tiempo pero doy gracias a Dios que mis hijos van a tener a cantantes como a tu que sean cool y cristianos. Y yo también tiene poco que regrese a Dios y me recuerda a mis 12 años tu música Dios te bendiga!",True
@barbaralozano1877,2024-04-15T12:54:53Z,0,"Gloria a Dios, amen 🙏🙏🙏",True
@user-sy7rj1rv9n,2024-04-15T12:29:35Z,0,Me pregunto si a Jesús le gustara esta musica 🤔,True
@crisssron,2024-04-15T12:29:01Z,1,"Muy especial ❤ me imagino el momento cuando Dios te dijo el nombre de la canción y te mostro la última imagen de l video. La parte que más me gustó, es con su poder me da vida y la de los fariseos modernos. Genial.. Bendiciones hijo de Dios.",True
@CristianGalvan-ke5ek,2024-04-15T12:17:18Z,0,Yankee se dio cuenta que el verdadero negocio esta en la palabra de Dios que lastima,True
@user-dc3so8gq3m,2024-04-15T08:33:15Z,1,Me siento muy orgulloso de haber elegido bien a mi cantante favorito de toda la vida 🎉❤,True
@user-tt2nn8kw5y,2024-04-15T06:24:54Z,1,❤❤❤,True
@enestorperrez8754,2024-04-15T05:04:54Z,0,IDMJI EUAI MIRA❤😂🎉😢😮😅,True
@MaxiZ93,2024-04-15T04:39:35Z,1,Ah Daddy yankee lo sigo desde sus comienzos talento puro,True
@jeddiego,2024-04-15T04:31:41Z,0,"Espero poder escuchar algo con tu hermano Ayala, me encantaría",True
@Williamsm153,2024-04-15T04:00:14Z,1,Ahora sí un tema que edifica ❤🎉🎉,True
@Williamsm153,2024-04-15T03:55:35Z,2,"Que grande, espero y colabores con tu hermano",True
@JuanVasques-uu9zz,2024-04-15T03:51:18Z,1,🙏🙏🙏🙏🙏😇,True
@Godfatherz,2024-04-15T03:41:28Z,1,xD,True
@LevyuzielMarcialalonso,2024-04-15T03:37:30Z,1,Buenisimo ❤❤❤,True
@guillermocarrascogutierrez1943,2024-04-15T03:35:36Z,1,Un  orgullo ser parte de todas las generaciones de daddy yankee el hombre que fue un intocable y nunca lo pasaron a llevar y ni le decian y ni le contradecian nada que era amado y respetado con un dios y semidios en el mundo del reggaettonreggae rap trap y hiphop de locual tu daddy eres fuiste y seras leyenda y creaste el reggaetton el rap el trap y hipphop mejor que vicoc hector el father eddi dee yvy quenjulio voltio gallwgo y mac ceja tu eres rey y el verdadero cereador del reggaetton  y tu daddy de verdad empezazte a y mitar a nando boom el general y los de panana arriba puerto rico la tierra del verdadero lider y creador del rreggaetton rap trap y hhipphopp y cultura callejera y hiphopera con cariño de parte de todos tus fanaticos del mundo ❤❤❤❤❤❤❤❤,True
@KevinAndresEscobarsantamaria,2024-04-15T03:14:24Z,0,Mateo 23;15 aclárame esa duda bro a eso te refieres con ustedes van a arder en el infierno?,True
@karolynekatherinemontoyaca2914,2024-04-15T03:03:25Z,0,♥️♥️♥️♥️♥️☺️🫂Amén,True
@erica27cardenas54,2024-04-15T03:00:14Z,1,❤ameee  todo lo que dise es tan real,True
@johanalopezblass2221,2024-04-15T02:52:33Z,1,Daddy yankee el mejor cantante del mundo,True
@paolaflores9361,2024-04-15T02:34:45Z,0,Ameeen gloria a Dios 🙏🙏,True
@cocolejo,2024-04-15T02:23:12Z,0,Pero saludaste a Messi con el saludo masonico hipócrita,True
@allbetstibmunozbran1131,2024-04-15T02:13:10Z,0,Y no que ya se iba a retirar pues,True
@celsotorres56,2024-04-15T01:34:30Z,0,Por favor un dúo con redimi2 sería lo mejor,True
@rioxo5075,2024-04-15T01:30:52Z,0,Lo perdimos muchachos aceptenlo,True
@maryvasquez7583,2024-04-15T01:11:14Z,1,Wooooo super aleluya ❤❤,True
@user-ug6le1rk8t,2024-04-15T01:08:54Z,0,Alguien me apoya con mi canal de Youtube hablo de Ansiedad y Depresión algo que estaba matandome y quiero hablar de eso para ayudar a muchos 😢 espero apoyo Dios les va a tocar sus corazones ❤ por que lo necesito por mis hijos el sábe que no puedo trabajar normal 🙏 El siempre esta con migo y se q voy a demostrar a los que me estan diciendo q estoy haciendo el ridiculo quero salir a delante ❤🙏,True
@scarlethbenedet2907,2024-04-15T01:06:51Z,0,🎉😊,True
@HernanDavidpaz-tu3qd,2024-04-15T01:00:51Z,0,Dady yankee nunca elimines tu canciones de regueton porfavor son la mejor musica que hay,True
@emileleon8327,2024-04-15T00:52:17Z,2,Hermano tú ayudas y abres los ojos de la gente con la música y nosotros nos encargando de cuidarlos de la maldad en el nombre de Jesús seguiremos luchando hasta que la maldad sea exterminada,True
@megamenteclips1,2024-04-15T00:42:48Z,1,Que Guapo esta esto ✝️🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤🎶❤❤🎶❤🎶❤❤🎶❤🎶❤🎶❤🎶🎶🎶🎶🎶🎶🎶🎶🎶,True
@user-uy3mt1uj6d,2024-04-15T00:31:41Z,1,"Te amo Daddy el mejor de todos,tremenda lírica,besos sigue adelante ❤❤❤❤❤❤❤",True
@mijailveizaga5720,2024-04-15T00:21:25Z,1,"Ya puedo saborear la colaboración con Redimi2 :D








Lo disfrutaré como ninguna otra canción :D",True
@YarailyzRoldan,2024-04-15T00:20:09Z,0,Dady Yankee yo fui para tu concierto yo estaba en las palomas pero yo fui cuando fue el alfa y Myke Towers 2023,True
@noemigabriellegarcia1644,2024-04-15T00:10:51Z,3,Me tienes impresionada Dios escucho mi oración que Jesús te bendiga y el cambio sea para siempre eepars cristo,True
@user-dt7ds7pb9w,2024-04-14T23:02:42Z,1,❤❤❤❤❤ay lov eres tu corazón dale dale resoso mil bendiciones corazon ay lov ay lov,True
@niknikale6763,2024-04-14T22:42:19Z,0,❤❤❤❤❤❤❤❤❤,True
@candeecabezas8439,2024-04-14T22:11:44Z,0,"Hey do you what to hear a funny saying,  do you what smoochie bucci my coochie.",True
@erikelmarin,2024-04-14T22:03:09Z,1,"Por sus frutos los conoceréis, solo el tiempo dirá si en verdad en esta ocasión si busca verdaderamente el reino de Dios y su justicia",True
@GabrielSoto-rb8bu,2024-04-14T22:00:27Z,0,❤,True
@gabeandnessa,2024-04-14T21:52:28Z,0,❤❤❤,True
@maykrodrigues3049,2024-04-14T21:17:28Z,2,Glória a Deus pela sua conversão meu irmão Jesus e o caminho a verdade e a vida... agora vai e arrasa com nosso Jesus ❤🔥✝️✝️🙌,True
@alexandervicente8038,2024-04-14T20:53:33Z,1,"al que Dios le pone el ojo, no se le escapa...",True
@shirleydelgado6027,2024-04-14T20:03:08Z,1,❤,True
@rubizalamea3733,2024-04-14T19:46:12Z,17,"Amado hermano Raymond, celebramos juntamente con el PADRE ETERNO y los seres celestiales tu retorno a casa. Dios te siga usando como influencia juvenil para ganar a las nuevas generaciones ahora para CRISTO , nuestro DONANTE DE SANGRE. ❤",True
@neo2696,2024-04-14T19:06:25Z,0,Fronteo para evangelizar? Creo que aún está en la pelea espíritual hay que orar más por Raimon Ayala 🙌🏼🙏🏼 sigue en la búsqueda esperamos alabar a Dios no crear discordia Amén!,True
@KennyVReal,2024-04-14T18:53:50Z,1,Amen!!!!,True
@CrisMaruSevillaMartinez,2024-04-14T18:05:47Z,1,😈😈😼😼,True
@merinico23,2024-04-14T17:49:27Z,1,Wow que canción 🎵 tan perfecta y real para todos nosotros y una alabanza maravillosa para Dios. Bendiciones mi niño bello Dios está con tigo siempre ❤🙏♥️👏👏👏👏👏👏🙌🙌🙌🙌🙌♥️♥️♥️🐐🐐🐐🙏🙏🙏,True
@laurasiderac,2024-04-14T17:33:24Z,10,"Me alegra el espíritu enormemente verte cantar tantas verdades! Me alegro y celebro tu salvación Daddy, siento mucha alegría por verte en el camino correcto y mostrando la luz de Cristo al mundo! No pares de crecer en Él y que a cada día te dejes ser más y mas transformado por Su gracia maravillosa. Papá del cielo te ama!!! Buen camino en Cristo!🎉",True
@MariafernandaEspindola-xi4rv,2024-04-14T17:15:20Z,1,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,True
@user-nosjdifor,2024-04-14T16:45:44Z,1,Dios te bendiga ♥️🙂,True
@cindybarrios4562,2024-04-14T16:35:27Z,1,❤,True
@albertboy2133,2024-04-14T16:28:15Z,0,El mejor caminó que pudiste tomar hermano ❤✝️,True
@fabiolarobles275,2024-04-14T16:24:22Z,1,"Fiesta en el cielo 🎉🎉🎉🎉, Dios escoge a su pueblo 🥰🥰🥰",True
@cypriankumiamponsah452,2024-04-14T16:16:14Z,0,God bless you. Glory to God.,True
@yolimarmeneses5989,2024-04-14T15:44:12Z,0,Camino por  la sangre,True
@yolimarmeneses5989,2024-04-14T15:42:52Z,0,Viva. Dios y Jesús,True
@tormentaeliezer,2024-04-14T15:40:00Z,1,DE VERDAD ME ENCANTA VERTE ASI MI HERMANO UN INTRUMENTO DE GLORIA  !!! DIOS TE BENDIGA Y USE CON PODER!!! MI HERMANOO!!❤❤❤❤❤ ESTOY RE CONTENTO!!!!!,True
@lorivargas6563,2024-04-14T14:55:28Z,1,Lino  casio,True
@jhonroman7100,2024-04-14T14:27:40Z,0,"Los obreros de la ultima hora , espero que el Señor te guarde Dady y puedas tener la inspiracion en un tema del ultimo avivamiento. Un abrazo hermano saludos desde Paraguay.",True
@daltongaona3862,2024-04-14T14:23:31Z,1,Jajajaja la apostasía completa,True
@user-uk8dl4db6q,2024-04-14T14:14:36Z,1,❤🎉,True
@ruthdenissebolivia3650,2024-04-14T13:53:29Z,1,Hermoso🔥🙌🏼🔥Dios te bendiga.,True
@oscarortega2570,2024-04-14T13:23:03Z,1,Vamos por los 100.000.000 millones dios los bendiga a todos🙏,True
@chaoticallypiecedbypeace5913,2024-04-14T11:56:03Z,1,❤🔥🔥🔥,True
@agoradiazfleitas8515,2024-04-14T10:11:38Z,1,Bravo 👏🏻,True
@rebeccalopez4120,2024-04-14T09:46:06Z,1,❤❤❤ AMEN,True
@user-ij2po5ku4h,2024-04-14T09:05:05Z,1,Eres el mejor.🫶🏼,True
@cristianjara8557,2024-04-14T08:58:45Z,1,"Que bonita letra.....Que gran cambio Daddy, sigue con tu misma humildad....",True
@chechencoperez9584,2024-04-14T07:49:37Z,1,Dise la palabra de dios habrán falso profetas y a ca Ai una de ello,True
@DuvanOchoa-zx6qf,2024-04-14T07:47:41Z,1,"Lucas 6:27,28vosotros los que oís, os digo: Amad a vuestros enemigos, haced bien a los que os aborrecen; bendecid a los que os maldicen, y orad por los que os calumnian.",True
@lukitasaranda9012,2024-04-14T04:47:12Z,0,"Sos el mejor daddy
te sigo desde los 12 años
hoy tengo 23",True
@yefri2110,2024-04-14T04:36:59Z,0,La oracion tiene poder es como conseguir trabajo,True
@danny_perez,2024-04-14T03:44:53Z,2,EMINEM también! Busquen su más última canción “Use This Gospel”.,True
@isiquintanilla3476,2024-04-14T03:43:43Z,1,Gloria a Dios,True
@bonniehernandezvargas1264,2024-04-14T03:09:44Z,1,Dios continúe haciendo con Tigo su obra bendiciones mi hermano,True
@babyfrank66,2024-04-14T02:50:23Z,0,"E.O &87777&7,++000 😶😶",True
@user-jh6yf6es1w,2024-04-14T02:38:52Z,0,Tego Calderón  es mejor samaritano   esfuérzate  Diddy ojalá de verdad ya no estés en la falsedad,True
@BARBARAMARTINEZ-qc7te,2024-04-14T02:38:30Z,1,I love this music amen,True
@miguellima599,2024-04-14T02:18:21Z,1,Se viene el junte con Vico c el que le gustaría de like,True
@NorbertocuevasMarquez-rb5kh,2024-04-14T01:26:15Z,2,Daddy yankee amen por siempreee 🎉🎉,True
@JeanmaryAngela,2024-04-14T00:55:41Z,1,❤❤❤❤,True
@carmenm.collazo-medina526,2024-04-14T00:36:59Z,0,"Boricua  hasta en la luna, Cristiano hasta en hambruna… Dios te bendiga siempre",True
@SecretSpic3,2024-04-13T23:46:10Z,1,bello testimonio❤❤❤,True
@davidlieu5568,2024-04-13T22:57:47Z,0,So you chose to come back and play the part in order to save your life? Did they let you take the ankle bracelet off after they put your tracking chip in?,True
@luisdavod5992,2024-04-13T22:49:49Z,0,"Cuando Jesús estaba ya para irse, un hombre llegó corriendo y se arrodilló delante de él.

—Maestro bueno —le preguntó—, ¿qué debo hacer para heredar la vida eterna?

18 —¿Por qué me llamas bueno? —respondió Jesús—. Nadie es bueno sino solo Dios. 19 Ya sabes los mandamientos: “No mates, no cometas adulterio, no robes, no presentes falso testimonio, no defraudes, honra a tu padre y a tu madre”.[a]

20 —Maestro —dijo el hombre—, todo eso lo he cumplido desde que era joven.

21 Jesús lo miró con amor y añadió:

—Una sola cosa te falta: anda, vende todo lo que tienes y dáselo a los pobres, y tendrás tesoro en el cielo. Luego ven y sígueme.

22 Al oír esto, el hombre se desanimó y se fue triste porque tenía muchas riquezas.

23 Jesús miró alrededor y comentó a sus discípulos:

—¡Qué difícil es para los ricos entrar en el reino de Dios!

24 Los discípulos se asombraron de sus palabras.

—Hijos, ¡qué difícil es entrar[b] en el reino de Dios! —repitió Jesús—. 25 Le resulta más fácil a un camello pasar por el ojo de una aguja que a un rico entrar en el reino de Dios. estas blafemeando disiendo que el camello paso por la aguja si no renuncias a tu riquezas en algo tienes razon hijo ire al infierno pero contigo hay esta la palabra esa pequena tiraera se la haces a jesus pero cuidasrnos de los sabios y de lo falso profetas que llegaran a predicar la palabra escuchen bien la cancion es pura blafemia espero que reflexiones no enganas a nadie te enganas a ti raymond cuidate",True
@Eiden-qw7hd,2024-04-13T22:41:07Z,1,💜,True
@yamicyyam7268,2024-04-13T22:18:26Z,1,"El tiene que renunciar a los pactos que hizo con satanas ,para que sea verdaderamente libré .",True
@DAVID_87,2024-04-13T21:52:06Z,2,Está es la verdadera gasolina . excelente daddyyankee a seguir así dios te re bendiga muy buen tema .,True
@valeriafunes1973,2024-04-13T21:42:00Z,2,Parece una sesion d Biza..,True
@LidiaMateo-nn4yz,2024-04-13T21:36:45Z,1,❤❤❤❤,True
@seleneolivares8751,2024-04-13T21:14:28Z,5,Aplicó la sangre de Cristo en la vida de todos los que lo lean y mi familia amén 🙏🏻 amén 🙏🏻 apoyo desde Abasolo GTO 🇲🇽,True
@user-ty7yd1hn5d,2024-04-13T21:04:29Z,1,Yo opino dady esas canciones no llega al reino. Las adoracion celestial no es Reguetón bachata ni nada de esas canciones. Pídele dirección al padre eterno para que te dé letra para q le adores a el solo a el,True
@gregorypaulsmith4038,2024-04-13T20:49:24Z,3,"Glória a Deus , Deus seja louvado pela Sua vida Daddy Yankee, que você seja uma ferramenta tremenda na mão do Senhor,  Grandes coisas estão por vir",True
@aylinreza2543,2024-04-13T20:42:29Z,2,"GLORIA A DIOS , QUÉ SEA DIOS CUMPLIENDO SU PROPÓSITO EN TU VIDA.💗🎉NOS GOZAMOS DE QUE SEAS SALVO! PORQUÉ A ESO VINO CRISTO AL MUNDO!✨🤍 BENDICIONES INFINITAS DIA A DIA",True
@motovloggonza3726,2024-04-13T20:40:58Z,0,Es hora de... Mix aposento alto... Maní montes... Redimido algo que genere que emisión dios te bendiga siempre raymond tu hermano melvin te espera para hacer música y de la buena.... Amen,True
@dayanaceballos7066,2024-04-13T19:10:56Z,1,La nueva bomba del mundo con dady yanki,True
@dravictoriave,2024-04-13T18:36:13Z,1,La gloria sea para Dios siempre ❤ Dios te bendiga Raymond,True
@user-yq7sn3mv3q,2024-04-13T18:28:57Z,1,"No hay que temer, Dios nos cuida ❤",True
@YOSOYJESUZ,2024-04-13T18:22:29Z,0,Todo BA estar bien la oración es lo más importante para la sanidad del alma y del espíritu cuando piensas que tocas el suelo en realidad estás tocando el cielo dios te bendiga hermano,True
@user-ns5vk3bi4e,2024-04-13T18:11:15Z,0,Llaise los comentario listoooooooo,True
@vanessaseijas8924,2024-04-13T17:41:07Z,1,sinceramente cada quien sabe lo que hay en su corazón... todos sabemos que esta industria musical esta liderada por siervos del diablo además me he cansado ver rituales satánicos en concierto y simbología satánicas en tus videos a de tus amigos ..... para mi pura hipocresía,True
@mariaelizabethcasallas6876,2024-04-13T17:21:10Z,0,"Daddy Yankee esta perdido. Se me cayó un ídolo, me quedó con él de antes... respeto y todo más no lo comparto. Increíble como una figura pública puede hacer esto. Lo siento. COMO TÚ TAMBIÉN!",True
@mariaelizabethcasallas6876,2024-04-13T17:08:27Z,0,"Daddy Yankee esta perdido. Se me cayó un ídolo, me quedó con él de antes... respeto y todo más no lo comparto. Increíble como una figura pública puede hacer esto. Lo siento.",True
@Letrasrapunderofficial3,2024-04-13T16:55:37Z,0,❤️🙏🏻,True
@Frandjjjj,2024-04-13T16:25:28Z,2,"La cancion que mas me gusta es la de ""CORAZA DIVINA""  es una cancion a dios toralmente, pero esta cancion tambien es hermosa. Alabado sea dios  todo poderoso!",True
@billymedina4004,2024-04-13T16:21:53Z,1,🙏🙏🙏🙏🙏🙏🙏,True
@amiegearhart5156,2024-04-13T16:21:10Z,1,Amazing love it forever 💯❤️‍🔥💃🏼💃🏼💃🏼💃🏼💃🏼💃🏼💃🏼❤️‍🔥🌎💙💛✨️💜🇺🇸🇲🇽🙏💖,True
@tokidefresa3113,2024-04-13T16:15:37Z,0,"Canta con DC reto porfaaa!!! Un remix de ""Salta para arrba""",True
@akpoplover_,2024-04-13T15:57:07Z,3,"Ufff 🙌🏽✨ demasiado hermosa y poderosa canción!! Soy cristiana y siempre me gustó la música de DY pero evitaba escucharla debido a mi fe, estoy tan feliz de poder ver el cambio que Dios hizo en él, y ahora poder disfrutar de su música con propósito ❤️‍🔥.

Quien esté libre de pecado, que tire la primera piedra!!!!! Muchos criticarán y endurecerán su corazón, pero muchos otros por medio de tu voz se quebrantarán y conocerán al Padre 🙌🏽🙏🏽 ánimo!! Ansiosa por ver lo que se viene 🤩.",True
@christofhergabinoquirozhua4405,2024-04-13T15:56:39Z,0,"Unico muy capo Dios te bendiga, Dios te llevara hacer obras grandes",True
@ramonaruiz9310,2024-04-13T14:39:49Z,2,VIVA CRISTO REY 😇👑,True
@NicolasCach,2024-04-13T14:28:12Z,1,Bravo 🎉 Nuevo sub y Bendiciones nuevo fan de Daddy Yankee,True
@noemidiaz3613,2024-04-13T14:24:56Z,7,"Ninguno en el juicio final me salvará, solo Jesús

El que puso su vida por mí hasta incluso
Usó su espíritu pa liberar al recluso
Me sacó de las tiniebla', viene a buscar su siembra
Quien 'ta firme en la roca, hermano mío, nunca tiembla

Gloria a Dios, Gracias Jesus❤🙌🔥",True
@Alan-nt4ib,2024-04-13T14:08:14Z,1,ERES TREMENDO DADDY!!,True
@marielamazanett3056,2024-04-13T12:26:54Z,1,Que hermosa cancion,True
@Dsm50,2024-04-13T12:20:52Z,1,Amen 🙏❤️,True
@mariluzflores3113,2024-04-13T11:44:30Z,1,"Desde Argentina, bendiciones Raymond,nueva criatura en Cristo,gracias a la gracia de nuestro Padre ,hoy formas parte de este ejército de Dios!!!! Gloria al Rey que Vive.Hebreos 11:1",True
@user-vf7en2hz9j,2024-04-13T10:40:23Z,1,Hermosa la canción que diós te vendiga,True
@user-vg4cb9hh6g,2024-04-13T09:49:29Z,1,❤❤❤❤,True
@DarlinRada-dt8ei,2024-04-13T09:38:03Z,2,"Nadie apagará tu luz, amor. 🙇",True
@Darwinfine,2024-04-13T08:57:41Z,2,Como q se renovó el daddy de antes buena lírica y power,True
@alabandoalrey4142,2024-04-13T07:48:04Z,2,Dios te guarde hermano Raymond. Oro por ti y por toda tu familia. Has sido escogido por el Señor y has sido muy valiente Dios te lo recompensará al CIENTO POR UNO. Gloria al nombre del Señor,True
